
student_id,name,gender,age,branch,year,city,attendance,assignment_score,internal_marks,external_marks,study_hours,online_hours,library_visits,practice_tests,sleep_hours,preferred_resource,test_date,test_score,study_mode,remarks,total_marks,average_score,performance_category,attendance_normalized,assignment_score_normalized,internal_marks_normalized,external_marks_normalized,study_hours_normalized,attendance_standardized,assignment_score_standardized,internal_marks_standardized,external_marks_standardized,study_hours_standardized,gender_encoded,attendance_category,study_hours_log,study_level
ST133,Rohit C,Female,22,AIML,3,Kakinada,92.8,92.2,95.0,98.0,8.0,5.7,5.0,3,7.5,Videos,2026-08-02,90.4,Offline,Good,193.0,95.06666666666666,Excellent,0.8399999999999999,0.87,1.0,1.0,0.9420289855072463,1.1498928450631667,1.5817540013662927,1.1743721110658478,1.3664338854158575,1.4950547563549144,0,Excellent,2.1972245773362196,High
ST134,Rahul D,Male,21,IT,3,Kakinada,74.5,62.2,69.2,63.3,4.3,1.6,8.0,11,7.0,Online,2026-07-25,71.9,Online,Average,132.5,64.89999999999999,Average,0.43333333333333335,0.37,0.47560975609756106,0.33011583011583,0.40579710144927533,-0.279790939563336,-0.5171764675380232,-0.7060615311306973,-1.082532567855108,-0.2655125888115988,1,Average,1.667706820558076,Medium
ST135,Swathi E,Female,21,AIML,3,Guntur,78.8,76.2,92.0,76.4,5.3,5.7,6.0,8,7.6,Books,2026-07-15,95.8,Online,Average,168.4,81.53333333333333,Good,0.5288888888888887,0.6033333333333334,0.9390243902439025,0.5830115830115832,0.5507246376811594,0.056145687425404885,0.4623244179506576,0.9557170363918309,-0.15799480019373444,0.2103164233955669,0,Good,1.840549633397487,High
ST136,Keerthi F,Male,21,CSE,3,Rajahmundry,75.7,55.8,77.2,76.8,4.7,5.6,1.0,14,7.7,Online,2026-08-29,,Online,Average,154.0,69.93333333333334,Average,0.45999999999999996,0.2633333333333333,0.6382113821138212,0.5907335907335907,0.463768115942029,-0.18604118319438478,-0.9649483009042776,-0.12298133199998555,-0.12976463934911295,-0.07518098392873235,1,Good,1.7404661748405046,Medium
ST137,Manoj G,Female,21,EEE,3,Visakhapatnam,84.6,68.2,90.2,67.7,5.0,5.1,10.0,6,6.2,Practice Platforms,2026-08-20,74.3,Online,Good,157.9,75.36666666666667,Good,0.6577777777777776,0.4700000000000001,0.9024390243902439,0.415057915057915,0.5072463768115942,0.5092695098753346,-0.09739037375715998,0.8245239915874211,-0.7720007985642648,0.06756771973341727,0,Good,1.791759469228055,Medium
ST138,Harsha H,Female,20,IT,3,Rajahmundry,81.4,65.6,95.0,87.2,5.9,0.7,0.0,1,7.3,Videos,2026-07-03,86.9,Offline,Needs Improvement,182.2,82.60000000000001,Good,0.5866666666666667,0.42666666666666664,1.0,0.7915057915057915,0.63768115942029,0.25927015955813276,-0.27929768106220126,1.1743721110658478,0.6042195426110615,0.49581383071986657,0,Good,1.9315214116032138,High
ST139,Keerthi I,Female,19,AIML,3,Kakinada,59.1,58.4,58.8,62.1,2.0,6.0,3.0,4,8.1,Practice Platforms,2026-08-14,65.9,Online,Needs Improvement,120.9,59.76666666666666,Average,0.09111111111111114,0.30666666666666664,0.2642276422764228,0.3069498069498069,0.07246376811594202,-1.4829128129648739,-0.7830409935992368,-1.4640657900006229,-1.167223050388974,-1.3599193168880799,0,Low,1.0986122886681098,Low
ST140,Vishal J,Male,22,CSE,3,Kakinada,68.2,53.1,61.3,67.9,2.8,3.4,3.0,2,7.4,Practice Platforms,2026-07-29,71.1,Online,Excellent,129.2,60.76666666666667,Average,0.29333333333333345,0.21833333333333338,0.3150406504065041,0.4189189189189191,0.18840579710144922,-0.7719771605003286,-1.1538520431056658,-1.2818532277722756,-0.7578857181419536,-0.9792561071223473,1,Average,1.33500106673234,Medium
ST141,Kiran K,Female,20,EEE,3,Rajahmundry,97.8,58.7,82.0,85.6,6.9,1.2,3.0,6,7.3,Books,2026-07-02,88.7,Offline,Good,167.6,75.43333333333332,Good,0.951111111111111,0.31166666666666676,0.7357723577235772,0.7606177606177604,0.7826086956521738,1.540516829933796,-0.7620516889101934,0.22686678747844127,0.4912988992325726,0.9716428429270323,0,Excellent,2.066862759472976,High
ST142,Priya L,Male,20,CSE,3,Visakhapatnam,78.5,68.7,73.7,77.2,5.4,3.1,5.0,4,6.3,Practice Platforms,2026-08-23,64.4,Online,Needs Improvement,150.9,73.2,Good,0.5222222222222221,0.4783333333333334,0.5670731707317075,0.5984555984555986,0.5652173913043479,0.03270824833316736,-0.06240819927542138,-0.37807891911967195,-0.10153447850449047,0.25789932461628373,1,Good,1.8562979903656263,High
ST143,Sneha M,Female,18,EEE,3,Nellore,81.3,74.4,91.1,81.1,6.0,1.7,0.0,8,6.3,Books,2026-07-08,92.7,Offline,Good,172.2,82.2,Good,0.5844444444444443,0.5733333333333334,0.9207317073170732,0.6737451737451736,0.6521739130434783,0.2514576798607195,0.33638858981639885,0.8901205139896254,0.1737095897305742,0.5433967319405829,0,Good,1.9459101490553132,High
ST144,Rohit N,Male,18,EEE,3,Rajahmundry,89.3,66.5,86.4,93.3,6.1,4.0,2.0,8,7.0,Books,2026-07-20,68.2,Online,Excellent,179.7,82.06666666666666,Good,0.7622222222222221,0.44166666666666676,0.8252032520325204,0.9092664092664091,0.6666666666666665,0.8764560556537262,-0.21632976699507142,0.5475608970003332,1.0347294954915478,0.5909796331612993,1,Good,1.9600947840472698,High
ST145,Arjun O,Female,18,AIML,3,Rajahmundry,81.8,73.7,94.1,80.4,6.1,2.1,1.0,0,6.4,Books,2026-07-16,81.3,Offline,Needs Improvement,174.5,82.73333333333333,Good,0.5955555555555554,0.5616666666666666,0.9817073170731706,0.6602316602316602,0.6666666666666665,0.29052007834778243,0.28741354554196463,1.1087755886636423,0.12430680825248637,0.5909796331612993,0,Good,1.9600947840472698,High
ST146,Swathi P,Female,21,ECE,3,Nellore,88.5,92.5,90.4,98.0,7.5,3.2,0.0,11,7.9,Books,2026-07-05,79.5,Online,Needs Improvement,188.4,93.63333333333333,Excellent,0.7444444444444445,0.8750000000000001,0.9065040650406505,1.0,0.8695652173913042,0.8139562180744258,1.6027433060553358,0.839100996565689,1.3664338854158575,1.2571402502513316,0,Good,2.1400661634962708,High
ST147,Ananya Q,Female,21,AIML,3,Guntur,60.6,75.9,60.5,63.4,3.6,0.6,9.0,10,6.8,Online,2026-08-08,64.2,Online,Good,123.9,66.60000000000001,Average,0.12444444444444436,0.5983333333333335,0.2987804878048782,0.33204633204633205,0.3043478260869565,-1.3657256175036852,0.4413351132616147,-1.3401612476853464,-1.0754750276439526,-0.5985928973566147,0,Average,1.5260563034950492,Medium
ST148,Sai R,Female,18,EEE,3,Vijayawada,64.3,69.9,64.5,88.0,4.2,3.4,2.0,8,6.4,Online,2026-08-15,71.1,Online,Average,152.5,74.13333333333334,Good,0.20666666666666655,0.4983333333333334,0.3800813008130083,0.8069498069498069,0.391304347826087,-1.0766638686994199,0.021549019480751462,-1.0486211481199905,0.6606798643003055,-0.3130954900323152,0,Average,1.6486586255873816,Medium
ST149,Arjun S,Male,22,ECE,3,Guntur,68.6,67.3,88.2,81.2,5.4,4.1,2.0,13,7.9,Practice Platforms,2026-07-28,77.6,Online,Average,169.4,78.89999999999999,Good,0.30222222222222195,0.45499999999999996,0.861788617886179,0.6756756756756757,0.5652173913043479,-0.7407272417106789,-0.16035828782428985,0.6787539418047431,0.18076712994173033,0.25789932461628373,1,Average,1.8562979903656263,High
ST150,Divya T,Male,22,IT,3,Kakinada,86.5,80.6,95.0,80.7,7.1,5.7,1.0,2,6.0,Notes,2026-07-16,87.8,Offline,Good,175.7,85.43333333333334,Excellent,0.7,0.6766666666666666,1.0,0.6660231660231661,0.8115942028985506,0.6577066241261741,0.7701675533899567,1.1743721110658478,0.14547942888595272,1.066808645368465,1,Good,2.0918640616783932,High
